#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq	strain	sampleID	contig	plant	syncom	treatment	generation	line	sample_type	condition
Root68_contig_1	1	6297301	1710	62269	0.98882	0.0397966	39.5	6.45	Root68	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
Root142_contig_1	1	3975743	2780	106776	2.68569	0.103716	39.5	3.89	Root142	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
Root142_contig_2	1	1955139	364	15218	0.778359	0.0274451	39.3	13.5	Root142	g15_l7	2	col0	lj	non-native	15	7	generation	col0_lj
Root142_contig_3	1	1020406	456	11093	1.08712	0.0657023	39.5	8.43	Root142	g15_l7	3	col0	lj	non-native	15	7	generation	col0_lj
Root142_contig_4	1	866837	516	10269	1.18465	0.0884411	39.4	28.9	Root142	g15_l7	4	col0	lj	non-native	15	7	generation	col0_lj
Root1310_contig_1	1	9313930	1288	172537	1.85246	0.0204643	39.3	41.8	Root1310	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
Root1310_contig_2	1	276174	62	8064	2.9199	0.0324469	39.2	40.4	Root1310	g15_l7	2	col0	lj	non-native	15	7	generation	col0_lj
Root480_contig_1	1	3678341	63030	3307885	89.9287	2.54462	39.4	41.9	Root480	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
Root720_contig_1	1	5297621	98	13192	0.249017	0.00274991	39.4	37.7	Root720	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjRoot1_contig_1	1	6184059	103544	5486618	88.722	2.48571	39.4	40.3	LjRoot1	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjRoot5_contig_1	1	4452308	36	3909	0.0877972	0.00118433	39.7	0.444	LjRoot5	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjRoot52_contig_1	1	5592429	127310	5320035	95.1292	3.38236	39.4	41.4	LjRoot52	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjRoot17_contig_1	1	3400871	60706	3096547	91.0516	2.65088	39.4	41.7	LjRoot17	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjRoot72_contig_1	1	5051517	633666	5049655	99.9631	18.6704	39.4	41.7	LjRoot72	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjRoot82_contig_1	1	5009941	236888	4991910	99.6401	7.06202	39.6	40.8	LjRoot82	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjRoot222_contig_1	1	4720695	267288	4713876	99.8556	8.42274	39.4	41.8	LjRoot222	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjRoot24_contig_1	1	3631992	2	300	0.00825993	0.0000825993	39.6	3.0	LjRoot24	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjRoot44_contig_1	1	3803502	676408	3798791	99.8761	26.3983	39.3	41.8	LjRoot44	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjRoot44_contig_2	1	31311	6822	31263	99.8467	32.2266	39.3	42.0	LjRoot44	g15_l7	2	col0	lj	non-native	15	7	generation	col0_lj
LjRoot80_contig_1	1	6024117	38948	3528380	58.5709	0.959927	39.4	38.3	LjRoot80	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjRoot80_contig_2	1	315699	1160	126286	40.002	0.545041	39.4	40.6	LjRoot80	g15_l7	2	col0	lj	non-native	15	7	generation	col0_lj
LjRoot33_contig_1	1	5239285	356096	5234587	99.9103	10.1238	39.5	41.7	LjRoot33	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjNodule218_contig_1	1	6816670	133180	6330620	92.8697	2.9078	39.4	40.9	LjNodule218	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjNodule218_contig_2	1	651417	13832	614780	94.3758	3.16588	39.5	40.4	LjNodule218	g15_l7	2	col0	lj	non-native	15	7	generation	col0_lj
LjNodule218_contig_3	1	296196	6140	279380	94.3227	3.09219	39.5	39.5	LjNodule218	g15_l7	3	col0	lj	non-native	15	7	generation	col0_lj
LjRoot59_contig_1	1	6711861	4236004	6708770	99.9539	93.832	39.5	40.9	LjRoot59	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjRoot46_contig_1	1	4406614	215534	4393114	99.6936	7.27873	39.4	40.6	LjRoot46	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjRoot46_contig_2	1	1386995	65540	1384711	99.8353	7.03916	39.5	41.4	LjRoot46	g15_l7	2	col0	lj	non-native	15	7	generation	col0_lj
LjRoot46_contig_3	1	280132	12542	279329	99.7133	6.67471	39.5	41.2	LjRoot46	g15_l7	3	col0	lj	non-native	15	7	generation	col0_lj
LjRoot46_contig_4	1	137921	8042	137789	99.9043	8.68503	39.5	42.0	LjRoot46	g15_l7	4	col0	lj	non-native	15	7	generation	col0_lj
LjRoot46_contig_5	1	90004	5016	89809	99.7833	8.31554	39.5	42.0	LjRoot46	g15_l7	5	col0	lj	non-native	15	7	generation	col0_lj
LjRoot60_contig_1	1	3971937	668028	3969552	99.94	24.9698	39.4	41.7	LjRoot60	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
LjRoot60_contig_2	1	167542	41820	167542	100.0	37.1274	39.4	42.0	LjRoot60	g15_l7	2	col0	lj	non-native	15	7	generation	col0_lj
LjRoot262_contig_1	1	4527900	2607114	4524825	99.9321	85.4903	39.4	41.9	LjRoot262	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
Root131_contig_2	1	358064	0	0	0.0	0.0	0.0	0.0	Root131	g15_l7	2	col0	lj	non-native	15	7	generation	col0_lj
Root131_contig_4	1	235425	0	0	0.0	0.0	0.0	0.0	Root131	g15_l7	4	col0	lj	non-native	15	7	generation	col0_lj
Root131_contig_5	1	127922	0	0	0.0	0.0	0.0	0.0	Root131	g15_l7	5	col0	lj	non-native	15	7	generation	col0_lj
Root131_contig_6	1	98190	0	0	0.0	0.0	0.0	0.0	Root131	g15_l7	6	col0	lj	non-native	15	7	generation	col0_lj
Root131_contig_7	1	40652	0	0	0.0	0.0	0.0	0.0	Root131	g15_l7	7	col0	lj	non-native	15	7	generation	col0_lj
Root131_contig_8	1	14806	0	0	0.0	0.0	0.0	0.0	Root131	g15_l7	8	col0	lj	non-native	15	7	generation	col0_lj
LjRoot24_contig_2	1	64919	0	0	0.0	0.0	0.0	0.0	LjRoot24	g15_l7	2	col0	lj	non-native	15	7	generation	col0_lj
LjRoot303_contig_1	1	8514157	0	0	0.0	0.0	0.0	0.0	LjRoot303	g15_l7	1	col0	lj	non-native	15	7	generation	col0_lj
Root83_contig_1	1	6242359	276	35511	0.568871	0.00655153	39.3	33.2	Root83	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root131_contig_1	1	5452892	40	3874	0.0710449	0.00109006	39.3	13.9	Root131	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root131_contig_3	1	349599	2	221	0.0632153	0.000858126	39.6	42.0	Root131	g15_l8	3	col0	lj	non-native	15	8	generation	col0_lj
Root123D2_contig_1	1	4592849	625502	4591168	99.9634	20.2848	39.5	41.9	Root123D2	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root123D2_contig_2	1	209642	26552	209642	100.0	18.856	39.5	42.0	Root123D2	g15_l8	2	col0	lj	non-native	15	8	generation	col0_lj
Root77_contig_1	1	4050161	119830	3963891	97.87	4.38816	39.3	41.8	Root77	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root77_contig_2	1	224003	6618	219167	97.8411	4.39274	39.4	42.0	Root77	g15_l8	2	col0	lj	non-native	15	8	generation	col0_lj
Root29_contig_1	1	6549547	1138	143919	2.19739	0.0256662	39.2	35.4	Root29	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root935_contig_1	1	5125288	3285408	5119972	99.8963	95.7874	39.6	41.4	Root935	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root685_contig_1	1	4404136	810	108807	2.47056	0.0272476	39.4	41.4	Root685	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root101_contig_1	1	4394404	12	1679	0.0382077	0.000409612	39.6	42.0	Root101	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root61_contig_1	1	4027981	112206	3913757	97.1642	4.13219	39.3	41.9	Root61	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root265_contig_1	1	6686035	71838	5103470	76.3303	1.59625	39.4	38.7	Root265	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root418_contig_1	1	7312949	6160	649302	8.8788	0.124946	39.4	29.0	Root418	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root695_contig_1	1	6390105	106654	5727704	89.634	2.48436	39.5	40.7	Root695	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root695_contig_2	1	198363	2996	172744	87.0848	2.24614	39.5	39.3	Root695	g15_l8	2	col0	lj	non-native	15	8	generation	col0_lj
Root695_contig_3	1	23329	446	21369	91.5984	2.83381	39.4	41.9	Root695	g15_l8	3	col0	lj	non-native	15	8	generation	col0_lj
Root68_contig_1	1	6297301	1238	51981	0.825449	0.0286589	39.4	6.05	Root68	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root142_contig_1	1	3975743	2602	99798	2.51017	0.0968081	39.5	3.69	Root142	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root142_contig_2	1	1955139	344	16909	0.864849	0.0258805	39.3	15.5	Root142	g15_l8	2	col0	lj	non-native	15	8	generation	col0_lj
Root142_contig_3	1	1020406	454	10875	1.06575	0.0653505	39.5	9.13	Root142	g15_l8	3	col0	lj	non-native	15	8	generation	col0_lj
Root142_contig_4	1	866837	510	10050	1.15939	0.0881377	39.6	28.3	Root142	g15_l8	4	col0	lj	non-native	15	8	generation	col0_lj
Root1310_contig_1	1	9313930	1220	163358	1.75391	0.0193356	39.3	41.6	Root1310	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root1310_contig_2	1	276174	76	9886	3.57963	0.0409235	39.5	41.1	Root1310	g15_l8	2	col0	lj	non-native	15	8	generation	col0_lj
Root480_contig_1	1	3678341	74304	3430945	93.2743	3.00168	39.4	41.9	Root480	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root720_contig_1	1	5297621	104	14435	0.272481	0.00292207	39.3	39.2	Root720	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot1_contig_1	1	6184059	95582	5352338	86.5506	2.2938	39.4	40.2	LjRoot1	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot5_contig_1	1	4452308	72	6006	0.134896	0.00236956	39.2	3.67	LjRoot5	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot52_contig_1	1	5592429	134560	5354055	95.7376	3.57449	39.4	41.3	LjRoot52	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot17_contig_1	1	3400871	87356	3281321	96.4847	3.81528	39.4	41.7	LjRoot17	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot72_contig_1	1	5051517	582072	5049326	99.9566	17.1521	39.4	41.6	LjRoot72	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot82_contig_1	1	5009941	214266	4983973	99.4817	6.38835	39.6	40.7	LjRoot82	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot222_contig_1	1	4720695	293684	4715362	99.887	9.25438	39.4	41.8	LjRoot222	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot24_contig_1	1	3631992	6	815	0.0224395	0.000247798	39.5	28.0	LjRoot24	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot44_contig_1	1	3803502	530304	3797891	99.8525	20.6964	39.4	41.9	LjRoot44	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot44_contig_2	1	31311	5004	31266	99.8563	23.5959	39.3	42.0	LjRoot44	g15_l8	2	col0	lj	non-native	15	8	generation	col0_lj
LjRoot80_contig_1	1	6024117	23258	2451474	40.6943	0.572314	39.4	38.3	LjRoot80	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot80_contig_2	1	315699	644	73887	23.4043	0.303545	39.5	41.4	LjRoot80	g15_l8	2	col0	lj	non-native	15	8	generation	col0_lj
LjRoot33_contig_1	1	5239285	262916	5227906	99.7828	7.47544	39.5	41.7	LjRoot33	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjNodule218_contig_1	1	6816670	177514	6596592	96.7715	3.8743	39.4	40.9	LjNodule218	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjNodule218_contig_2	1	651417	18796	637307	97.834	4.29912	39.5	40.4	LjNodule218	g15_l8	2	col0	lj	non-native	15	8	generation	col0_lj
LjNodule218_contig_3	1	296196	8158	289285	97.6667	4.10254	39.5	39.5	LjNodule218	g15_l8	3	col0	lj	non-native	15	8	generation	col0_lj
LjRoot59_contig_1	1	6711861	3010396	6708628	99.9518	66.688	39.5	40.9	LjRoot59	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot46_contig_1	1	4406614	239674	4396627	99.7734	8.09481	39.4	40.8	LjRoot46	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot46_contig_2	1	1386995	73984	1385387	99.8841	7.94542	39.5	41.4	LjRoot46	g15_l8	2	col0	lj	non-native	15	8	generation	col0_lj
LjRoot46_contig_3	1	280132	9764	277315	98.9944	5.19876	39.5	41.0	LjRoot46	g15_l8	3	col0	lj	non-native	15	8	generation	col0_lj
LjRoot46_contig_4	1	137921	9340	137691	99.8332	10.0899	39.5	42.0	LjRoot46	g15_l8	4	col0	lj	non-native	15	8	generation	col0_lj
LjRoot46_contig_5	1	90004	5714	89991	99.9856	9.45791	39.5	42.0	LjRoot46	g15_l8	5	col0	lj	non-native	15	8	generation	col0_lj
LjRoot303_contig_1	1	8514157	4	342	0.00401684	0.0000546149	38.6	42.0	LjRoot303	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot60_contig_1	1	3971937	740698	3970302	99.9588	27.6884	39.4	41.7	LjRoot60	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
LjRoot60_contig_2	1	167542	49038	167542	100.0	43.5604	39.4	42.0	LjRoot60	g15_l8	2	col0	lj	non-native	15	8	generation	col0_lj
LjRoot262_contig_1	1	4527900	2853694	4524795	99.9314	93.566	39.4	41.9	LjRoot262	g15_l8	1	col0	lj	non-native	15	8	generation	col0_lj
Root131_contig_2	1	358064	0	0	0.0	0.0	0.0	0.0	Root131	g15_l8	2	col0	lj	non-native	15	8	generation	col0_lj
Root131_contig_4	1	235425	0	0	0.0	0.0	0.0	0.0	Root131	g15_l8	4	col0	lj	non-native	15	8	generation	col0_lj
Root131_contig_5	1	127922	0	0	0.0	0.0	0.0	0.0	Root131	g15_l8	5	col0	lj	non-native	15	8	generation	col0_lj
Root131_contig_6	1	98190	0	0	0.0	0.0	0.0	0.0	Root131	g15_l8	6	col0	lj	non-native	15	8	generation	col0_lj
Root131_contig_7	1	40652	0	0	0.0	0.0	0.0	0.0	Root131	g15_l8	7	col0	lj	non-native	15	8	generation	col0_lj
Root131_contig_8	1	14806	0	0	0.0	0.0	0.0	0.0	Root131	g15_l8	8	col0	lj	non-native	15	8	generation	col0_lj
LjRoot24_contig_2	1	64919	0	0	0.0	0.0	0.0	0.0	LjRoot24	g15_l8	2	col0	lj	non-native	15	8	generation	col0_lj
Root83_contig_1	1	6242359	582	78787	1.26214	0.013785	39.3	40.0	Root83	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root131_contig_1	1	5452892	14	1474	0.0270315	0.000374847	38.8	1.29	Root131	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root123D2_contig_1	1	4592849	448666	4590660	99.9523	14.5324	39.4	41.9	Root123D2	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root123D2_contig_2	1	209642	17914	209630	99.9943	12.6929	39.4	42.0	Root123D2	g15_l6.2	2	col0	lj	non-native	15	6.2	generation	col0_lj
Root77_contig_1	1	4050161	65564	3594006	88.7374	2.3988	39.3	41.8	Root77	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root77_contig_2	1	224003	3572	198801	88.7493	2.36289	39.4	42.0	Root77	g15_l6.2	2	col0	lj	non-native	15	6.2	generation	col0_lj
Root29_contig_1	1	6549547	1048	135736	2.07245	0.0235693	39.3	38.1	Root29	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root935_contig_1	1	5125288	3036252	5119454	99.8862	88.4537	39.6	41.4	Root935	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root685_contig_1	1	4404136	450	61080	1.38688	0.0152098	39.4	41.6	Root685	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root61_contig_1	1	4027981	158214	3992629	99.1223	5.81717	39.3	41.9	Root61	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root265_contig_1	1	6686035	88322	5582403	83.4935	1.95946	39.3	38.8	Root265	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root418_contig_1	1	7312949	7680	801947	10.9661	0.155637	39.4	29.1	Root418	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root695_contig_1	1	6390105	6502	834927	13.0659	0.151346	39.4	40.2	Root695	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root695_contig_2	1	198363	98	12157	6.12866	0.0730882	39.3	35.1	Root695	g15_l6.2	2	col0	lj	non-native	15	6.2	generation	col0_lj
Root695_contig_3	1	23329	26	3535	15.1528	0.166574	39.6	42.0	Root695	g15_l6.2	3	col0	lj	non-native	15	6.2	generation	col0_lj
Root68_contig_1	1	6297301	800	33706	0.535245	0.0187909	39.5	4.89	Root68	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root142_contig_1	1	3975743	1610	91140	2.2924	0.0599365	39.4	7.23	Root142	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root142_contig_2	1	1955139	272	21756	1.11276	0.0204763	39.4	23.0	Root142	g15_l6.2	2	col0	lj	non-native	15	6.2	generation	col0_lj
Root142_contig_3	1	1020406	220	13948	1.36691	0.0316286	39.4	16.0	Root142	g15_l6.2	3	col0	lj	non-native	15	6.2	generation	col0_lj
Root142_contig_4	1	866837	328	11652	1.3442	0.0564085	39.5	29.0	Root142	g15_l6.2	4	col0	lj	non-native	15	6.2	generation	col0_lj
Root1310_contig_1	1	9313930	2644	354233	3.80326	0.0417737	39.2	41.6	Root1310	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root1310_contig_2	1	276174	170	22257	8.05905	0.0891105	39.1	40.6	Root1310	g15_l6.2	2	col0	lj	non-native	15	6.2	generation	col0_lj
Root480_contig_1	1	3678341	53990	3164467	86.0297	2.17676	39.4	41.9	Root480	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root720_contig_1	1	5297621	58	7996	0.150936	0.00161148	39.4	37.7	Root720	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot1_contig_1	1	6184059	30674	3028340	48.9701	0.735209	39.3	40.3	LjRoot1	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot5_contig_1	1	4452308	8	1022	0.0229544	0.000267502	39.7	0.25	LjRoot5	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot52_contig_1	1	5592429	94072	4995697	89.3296	2.49582	39.3	41.4	LjRoot52	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot17_contig_1	1	3400871	41920	2749685	80.8524	1.82833	39.3	41.7	LjRoot17	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot72_contig_1	1	5051517	438910	5048302	99.9364	12.9168	39.4	41.7	LjRoot72	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot82_contig_1	1	5009941	181240	4957857	98.9604	5.40003	39.6	40.8	LjRoot82	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot222_contig_1	1	4720695	268638	4713060	99.8383	8.45579	39.4	41.8	LjRoot222	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot24_contig_1	1	3631992	4	522	0.0143723	0.000164923	38.6	20.0	LjRoot24	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot44_contig_1	1	3803502	518698	3797842	99.8512	20.2143	39.3	41.9	LjRoot44	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot44_contig_2	1	31311	5720	31246	99.7924	26.9907	39.3	42.0	LjRoot44	g15_l6.2	2	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot80_contig_1	1	6024117	55056	4272023	70.9153	1.35407	39.3	38.3	LjRoot80	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot80_contig_2	1	315699	768	90352	28.6197	0.360087	39.3	41.4	LjRoot80	g15_l6.2	2	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot33_contig_1	1	5239285	154938	5129306	97.9009	4.39866	39.4	41.7	LjRoot33	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjNodule218_contig_1	1	6816670	184684	6624477	97.1805	4.02631	39.4	41.0	LjNodule218	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjNodule218_contig_2	1	651417	18444	636888	97.7696	4.21464	39.5	40.4	LjNodule218	g15_l6.2	2	col0	lj	non-native	15	6.2	generation	col0_lj
LjNodule218_contig_3	1	296196	7926	289728	97.8163	3.9827	39.4	39.5	LjNodule218	g15_l6.2	3	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot59_contig_1	1	6711861	2243342	6707605	99.9366	49.6388	39.4	41.0	LjRoot59	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot46_contig_1	1	4406614	112376	4246052	96.3563	3.79074	39.4	40.8	LjRoot46	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot46_contig_2	1	1386995	34504	1337479	96.43	3.69872	39.4	41.3	LjRoot46	g15_l6.2	2	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot46_contig_3	1	280132	4778	253134	90.3624	2.53921	39.4	41.1	LjRoot46	g15_l6.2	3	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot46_contig_4	1	137921	4130	135526	98.2635	4.44937	39.4	42.0	LjRoot46	g15_l6.2	4	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot46_contig_5	1	90004	2640	88265	98.0679	4.37022	39.5	42.0	LjRoot46	g15_l6.2	5	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot60_contig_1	1	3971937	501348	3969239	99.9321	18.7153	39.3	41.7	LjRoot60	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot60_contig_2	1	167542	29936	167541	99.9994	26.5278	39.4	42.0	LjRoot60	g15_l6.2	2	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot262_contig_1	1	4527900	1652774	4524753	99.9305	54.1149	39.3	41.9	LjRoot262	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root131_contig_2	1	358064	0	0	0.0	0.0	0.0	0.0	Root131	g15_l6.2	2	col0	lj	non-native	15	6.2	generation	col0_lj
Root131_contig_3	1	349599	0	0	0.0	0.0	0.0	0.0	Root131	g15_l6.2	3	col0	lj	non-native	15	6.2	generation	col0_lj
Root131_contig_4	1	235425	0	0	0.0	0.0	0.0	0.0	Root131	g15_l6.2	4	col0	lj	non-native	15	6.2	generation	col0_lj
Root131_contig_5	1	127922	0	0	0.0	0.0	0.0	0.0	Root131	g15_l6.2	5	col0	lj	non-native	15	6.2	generation	col0_lj
Root131_contig_6	1	98190	0	0	0.0	0.0	0.0	0.0	Root131	g15_l6.2	6	col0	lj	non-native	15	6.2	generation	col0_lj
Root131_contig_7	1	40652	0	0	0.0	0.0	0.0	0.0	Root131	g15_l6.2	7	col0	lj	non-native	15	6.2	generation	col0_lj
Root131_contig_8	1	14806	0	0	0.0	0.0	0.0	0.0	Root131	g15_l6.2	8	col0	lj	non-native	15	6.2	generation	col0_lj
Root101_contig_1	1	4394404	0	0	0.0	0.0	0.0	0.0	Root101	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot24_contig_2	1	64919	0	0	0.0	0.0	0.0	0.0	LjRoot24	g15_l6.2	2	col0	lj	non-native	15	6.2	generation	col0_lj
LjRoot303_contig_1	1	8514157	0	0	0.0	0.0	0.0	0.0	LjRoot303	g15_l6.2	1	col0	lj	non-native	15	6.2	generation	col0_lj
Root83_contig_1	1	6242359	366	48872	0.782909	0.00867925	39.5	38.8	Root83	g15_l7.2	1	col0	lj	non-native	15	7.2	generation	col0_lj
Root131_contig_1	1	5452892	6	880	0.0161382	0.000164683	39.9	14.0	Root131	g15_l7.2	1	col0	lj	non-native	15	7.2	generation	col0_lj
Root131_contig_3	1	349599	2	275	0.0786616	0.000858126	39.9	42.0	Root131	g15_l7.2	3	col0	lj	non-native	15	7.2	generation	col0_lj
Root123D2_contig_1	1	4592849	306194	4589116	99.9187	9.91736	39.4	41.9	Root123D2	g15_l7.2	1	col0	lj	non-native	15	7.2	generation	col0_lj
Root123D2_contig_2	1	209642	12706	209549	99.9556	9.00387	39.4	42.0	Root123D2	g15_l7.2	2	col0	lj	non-native	15	7.2	generation	col0_lj
Root77_contig_1	1	4050161	56746	3429115	84.6661	2.0749	39.3	41.8	Root77	g15_l7.2	1	col0	lj	non-native	15	7.2	generation	col0_lj
Root77_contig_2	1	224003	3166	188792	84.281	2.09898	39.4	42.0	Root77	g15_l7.2	2	col0	lj	non-native	15	7.2	generation	col0_lj
Root29_contig_1	1	6549547	408	51442	0.785428	0.00922598	39.4	33.5	Root29	g15_l7.2	1	col0	lj	non-native	15	7.2	generation	col0_lj
Root935_contig_1	1	5125288	1904842	5119233	99.8819	55.4858	39.6	41.4	Root935	g15_l7.2	1	col0	lj	non-native	15	7.2	generation	col0_lj
Root685_contig_1	1	4404136	256	35085	0.796638	0.00868116	39.4	41.7	Root685	g15_l7.2	1	col0	lj	non-native	15	7.2	generation	col0_lj
Root101_contig_1	1	4394404	2	241	0.00548425	0.0000682686	39.5	42.0	Root101	g15_l7.2	1	col0	lj	non-native	15	7.2	generation	col0_lj
Root61_contig_1	1	4027981	90076	3801889	94.387	3.31289	39.3	41.8	Root61	g15_l7.2	1	col0	lj	non-native	15	7.2	generation	col0_lj
Root265_contig_1	1	6686035	58092	4625123	69.1759	1.2892	39.3	38.7	Root265	g15_l7.2	1	col0	lj	non-native	15	7.2	generation	col0_lj
Root418_contig_1	1	7312949	8038	886437	12.1215	0.1626	39.3	32.4	Root418	g15_l7.2	1	col0	lj	non-native	15	7.2	generation	col0_lj
Root695_contig_1	1	6390105	184614	6234943	97.5718	4.29592	39.4	40.8	Root695	g15_l7.2	1	col0	lj	non-native	15	7.2	generation	col0_lj
Root695_contig_2	1	198363	5518	192697	97.1436	4.13406	39.4	39.2	Root695	g15_l7.2	2	col0	lj	non-native	15	7.2	generation	col0_lj
